final_text,sentimentLabel
aplikasi buka gagal verifikasi perangkat download aplikasi resmi mah downloadnya playstore aneh banget,negative
niat bikin aplikasi,negative
busuk banget nih aplikasi,negative
update pinjam buku tibatiba terlogout perangkat verifikasi download aplikasi play store perangkat dimodif download play store ponsel normal,negative
update login,neutral
problem,negative
got please install play store without modified apps notice please fix thank,negative
masukk,neutral
aplikasi buka buku pengin pinjam,neutral
update mulu bagus susah akses,neutral
sayang koleksi buku bagus aplikasi buruk,negative
pinjam buku,neutral
deteksi aplikasi modifikasi download playstore aplikasi,negative
baruuuu malam senang ipusnas pinjam login verifikasi perangkat moga tindak lanjut ya download nya playstore app illegal dll,positive
verifikasi perangkat gagal kudu pakai perangkat desa kah perangkat alat sholat,positive
long period downtime due maintenance couldnt log app frustrated,neutral
pinjem buku tolong baik,positive
sih oke sayang error mulu janji maintainece buka anggap aplikasi diinstall google play,negative
maintenance bulan ditentuin tanggal selesai php kecewa,negative
aplikasi pakai sih benerin,neutral
aplikasi kesan ribetnya pakai,neutral
error login verifikasi perangkat pasti aplikasi resmi play store perangkat modifikasi instal aplikasi play store tidaj login,negative
pinjam buku,neutral
baik kelar tanggal januari apk nya logout pas login muncul terang mengunakan apk resmi download playstore apk modifikasi apk download playstore modifikasi bentuk apa tunggu hasil sih,positive
bagus aplikasi fungsi cepat kerja,negative
pinjam buku kirim data terang,negative
minjem buku,neutral
jelek banget banget sistem semenjak baharu didowload,negative
download buku kemarin error muncul javailegalstate tolong baik nama doang pustaka nasional minjem buku,negative
devicesamsung atab huawei matepad sebook reader meebookdi hp tab log pinjam buku errordi ebook reader compatible pakai apkdan log incoba pakai versi web pinjam buku pakai windows hello laptop perangkat tambah tab sedia moga perbaikanpaling compatible ebook reader baca nyaman,positive
error pakai baca buku,negative
versi updatenya kacau,neutral
eror mulu ngapa deh gaguna anjir pinjem,negative
pinjam buku cta nya muncul,negative
aplikasi buka mohon bantu ipusnas,negative
ya pinjam buku ipusnas error kah,negative
kak pinjam buku,neutral
klik pinjam shows javalangillegalstateexception expected begin object string path please fix,negative
download buku baca unduh muncul tulis tolong baik,negative
maintenance ya riwayat buku baca pinjem error kesel banget,negative
error melulu buku apa pinjam uninstall deh byebye,negative
suka kali baca buku pinjam buku ya,positive
koleksi baca kali klik pinjam buku apa tulis error mulu sesal nginstall,negative
pinjam buku buku sedia,positive
download satu,neutral
pinjam buku apa aplikasi kunjung baik,negative
pustaka digital genre buku fiksi literasi ensiklopediadan buku cerita anak genre bukubuku tulis kenal buya hamka douwes dekker sapardi djoko user experience baik sanasini terima kasih ipusnas koleksi buku manfaat update muncul error pinjam buku rekomendasi,positive
update android error javalangillegalstateexception ya pinjam update force close baca buku pinjam pakai android bagus banget manfaat moga koleksi buku barusnya buku lagu populer oh ya masuk buku wishlist ya dicaricari ketemu,positive
sih klik pinjam buku terang error javascript melulu apa buku pinjam,negative
buku pinjam mohon bantu baik bug aplikasi,negative
tibatiba pinjam buku klik pinjam tulis java error dll bolakbalik uninstallinstall pinjam buku,negative
user friendly error,negative
cant read book always error borrow book open,negative
error pinjam buku maaf uninstall,negative
pinjem buku eror,negative
malam pinjam buku coba ulang kali servernya masalah,positive
kualitas bagus koleksi buku pinjam muncul java lang klik pinjam mohon bantu,positive
muncul error pinjam error javalangllegalstateexception expected begin object,negative
force close unable download confusing queue mechanism great,positive
pinjem buku kali coba pas cek rak buku nya,neutral
moga anggap kritik bangun ya jujur suka nemu apps deh hasil kali pinjam klik button pinjam error system java lang bla bla bla deh coba report menu bantu respon baik install ulang ya kecewa sih butuh aplikasi baca mudah mana gratis please noted concern yamksih,positive
pinjam buku kayak baik tolong,positive
useless app pinjam buku apa,neutral
benar ya min sumpah jengkel ya gua pinjam buku ayo min kalo rating apk jelek ya improve benerin dibenerin gua butuh banget elah pinjam buku baik cepat error nya tolong,negative
sih rusak banget aplikasi jelek kacau kayak kemarin tampil ubah kayak download uninstal plis benerin aplikasi ya allah bu baca doang ya allah istigfar ih,positive
bangun indonesia cerdas,neutral
minjem buku minggu kacau,neutral
error susah cari buku kalo lihat riwayat baca orang baik anjir dibenerinnya eror,negative
diupdate aplikasi buka buka baca force close bulan baik sih edited benar baik kah force close nya jarang tambah sulit pinjam buku stok copy buku sih,negative
momen apps ngebug error swasta update sistem debugging benerin server dll jam kelar cepat perintah nyante sih ngebug,negative
melulu pinjamm coba kecewa,negative
sayang gagal unduh buku baca coba unduh buku random,negative
aplikasi eror pinjam buku apa,negative
ipusnas minjem buku eror mulu tolong baik,negative
download buku,neutral
almost weeks couldnt borrow books via apps every time click pinjam notification javalangillegal xxx appears happen please fix sok everyone access,negative
aplikasi bangus banget cuman bulan pinjem bukuu,positive
baik muncul pesan error javalangillegalstateexception,negative
error pinjam tolong cek bugs,negative
pinjem buku ih error ya,negative
banget dibenerin bugnya astaga,neutral
kapai coba update ui tampil buat simpel manfaat proyek program masyarakat mbok ya dirampungin tuntas kannnn,positive
pinjam buku,neutral
aplikasi literasi urus makan mampus,negative
pinjem buku error koleksi buku lengkap,negative
aneh mendownload buku pinjam tolong developer baik benah aplikasi,positive
error mulu,negative
pinjam buku,neutral
pinjam buku loading,neutral
fungsi pinjam gagal tolong baik bug terima kasih,neutral
sih banget error sinyal lancarlancar suka tibatiba aplikasi susah ngunduh buku tambah stok buku dikit banget nyaman baca mohon tanggap tolong ubah tambah januari minjem sih stok full lho tolong solusi kembang sih,positive
buku pinjam terang error java lang ilegal solusi,negative
bagus banget buku nya popular unpopular minus nya kadang buku populer antri nya banget kadang suka eror pas pencet pinjam banget tunggu nya,positive
pinjem buku sisa copy nya,negative
buku pinjam,neutral
maintenance busukkkk,neutral
halo coba unduh buku ipusnas knapa gagal ya mohon baik sistem ya bintang kalo atas thanks,positive
jelek banget pinjam buku pemberitahuan error coba pinjam buku,negative
pinjam error,negative
log pinjem buku baca buku salah satu ya,positive
pinjam buku sedia java lang error,negative
pinjem buku error minggu,negative
benar deh baca buku ipusnas aplikasi suka tutup sendiriforce close pinjam loading lamaaa refresh hmmm ya enak pinjam baca buku app,positive
gagal pinjam terang error kali klik pinjam buku sedia mohon baik,negative
error appsnya,negative
baca buku stoked ngeklik pinjam apa,positive
aplikasi sebal,negative
sih minjem buku heran,positive
app nya error mendownload buku pinjam reinstall error tolong baik terima kasih,negative
minggu minjem buku terang error tolong periakin uninstall install,negative
sih eror buku pinjam tolong baik baca,negative
ipusnas didownload buku moga depan baik,neutral
macet buku pinjam baca download jenis macet mohon baik,positive
kalo kasih kasih deh,positive
aplikasi nya bantu,negative
pinjam ebook ipusnas pinjam eperpusdikbud,neutral
baik lumayan,positive
berharihari akses pinjam garagara akses databasenya mohon developer tangan jadi,positive
aplikasi eror tolong baik butuh ebook referensi skripsi,negative
ipusnas baca buku tampil layar tata letak dll beda versi versi bagus mudah unduh buku coba kali kali unduh buku terang progres hapus aplikasi unduh ulang hasil unduh buku coba unduh muncul ket java script ket apa erti ya,positive
butuh baik aspek loading jaring tipe hp oke muncul notif buku masuk antri sedia setting hp allow notification fitur highlighstabilo nyaman pakai,negative
pinjam buku email response,neutral
aplikasi nya eror,negative
buku mahal baca ebook gratis banget indonesia negara minat baca edit maintenance tanggal detik error kapai sih,positive
hasil pinjam error,negative
pinjam buku,neutral
ipusnas pinjam buku orang baca,positive
pinjam bukatolong baik,neutral
bagus buku kini eror pinjam eror hari,negative
experience baca nyaman goole play book,positive
eror,negative
login coba pinjam buku mohon baik,neutral
waited long time borrow book couldnt even borrowed application slow even though network good sok dont want use application please fix,positive
error mulu nih pinjam buku tolong baik,negative
tolong baik minggu pinjam buku apa,positive
senang baca bukubuku akhirakhir aplikasi jalan buku pinjam stok sedia mohon baik ya terima kasih,positive
diupdate history hilang fiturnya aneh log jatohnya malan downgrade hapus aplikasi kalo kayak baru sistem selesai selesai,negative
aplikasi masalah eror kadang login unduh file kadang tibatiba baca offline mohon tingkat kualitas mood baca kadang turun masalah aplikasi malas pakai aplikasi ituitu baik permanen,positive
kesini aplikasi jelek dipinjem buku kadang log baik jelek,negative
error berharihari buku sedia pinjam,negative
turun kualitas aplikasi uptade ubah tampil aplikasi isi baik data riwayat pinjam hilang update buku buku pinjam sulit suka eror pinjam buku harap tolong baik,negative
eror parah,negative
buku pinjam tolong baik,positive
download buku ya,positive
tolong updatean aplikasi kayak lot banget coba check apps normalnormal pinjam pinjam muncul tulis javalangillegalstateexception tolong baik aplikasi bagus diupdate,negative
login email pakai gmail,neutral
login parah banget,negative
akses beranda lapor bantu uninstall install ulang masuk install akun isi camat mohon baik,negative
lag install ulang login,neutral
baru masuk akun muncul java lang strang minggu login baik ya sistem rugi,negative
yaeelllaaatiba log pinjam pas log masuk error nih keburu habis pinjamnyabenerin,negative
eror masuk hari ganti email tolong tangan ya,positive
daftar akun google daftar email lot pis daftar,negative
bagus sih eror mulu,negative
suka banget ipusnas error akses masuk error hufff,negative
update error mulu login kalo masuk kosong garagara ganti page loginnya fufufafa,negative
aplikasi buka baik,negative
eror mulu kesel tulis buku sedia dipinjem berkalikali eror buka,negative
took sok long fully load problem connection,negative
download daftar aplikasi support tablet,positive
akses masuk butuh berharihari jaring internet stabil ubah rutin baharu server,positive
