final_text,sentimentLabel
minn tolong login aplikasi verifikasi perangkat gagal mulu login web ipusnas masukkk baca susah min tolong min masalah sistem aplikasi,neutral
kesini rewel error mulu kocak,negative
aplikasi iring jalan buruk bulan enggak download buku enggak masuk enggak log,negative
efek dana kena efisiensi aplikasi penting enggak dana masalah proper,neutral
cant open app pesan system muncul verifikasi perangkat gagal duh sekian maintenance telah parah tolong adminnya masalah appnya,negative
tidak log,negative
aplikasi enggak login kayak ketemu muhammad ali banget buset,negative
enggak daftar akun download aplikasi playstore,neutral
gagal verifikasi perangkat,negative
ipusnas sih enggak masuk,negative
kemarin bapuk tolong laaah,neutral
bulan maintenance enggak selesaiselesai,negative
aplikasi aneh update jelek barusan buka aplikasi bilang bukan download resmi orang download pakai play store sih,negative
app doesnt work properly cant even log,negative
busukk banget error maintenance enggak anehhhhh,negative
tolong tingkat aplikasi biar rating nya,neutral
laaahh dalah enggak buka katanye maintenance tanggal januari,negative
aduh kerja oy benerin nih app,negative
lumayan lelah masuk data login hapus terus tidak integrasi platform lelah guna pindah media baca,negative
enggak login,negative
noooo uang ppn bayar belanja belum bikin aplikasi ipusnas crash,neutral
tidak login,neutral
habis update enggak buka samsekkkk baca buku dipersulittt,negative
buka kagak bloon,negative
masalah ya coba beberapa device tidak tidak pinjam tidak buka notif apk bukan unduh play store tutup,negative
tidak login bilang perangkat enggak verifikasi download google play store langsung,neutral
update masuk enggak ya verivikasi nya gagal aneh banget,negative
diupdate tidak buka,neutral
aplikasi buruk gagal login maintenance bermingguminggu pinjam aplikasi perintah dana uang negara amburadul enggak beres niat cerdas anak bangsa eksekusi bodoh enggak banget ya pasang wajah presiden wapres halaman login ngaruh bikin illfeel bikin berat sistem,negative
aplikasi eror mulu deh website buka benerin alah,negative
every update latest version actually caused apps performance decline dramatically addition difficulties logging due device verification failures number books available borrowing decreased less interesting version still better,negative
edit bagus ampas,negative
sumpah enggak masuk enggak pinjam buku asa enggak bapuk deh ipusnas,negative
error,negative
update enggak buka verifikasi perangkat gagal help min,neutral
sungguh sayang tunggu eror,positive
kocak masalah mulu,negative
diupdate aplikasi tidak akses,neutral
tidak masuk verifikasi perangkat gagal aneh,negative
maintenance enggak suruh update habis update enggak login verifikasi perangkat gagal,negative
enggak login ya,negative
update baru januari tidak login terang tidak verifikasi perangkat sila unduh aplikasi resmi google store tidak modifikasi perangkat coba ulang kali enggak,neutral
update apk tidak buka terang tidak verifikasi perangkat harap pakai aplikasi resmi google play uninstall install ulang pakai normal jam kemudia tidak buka,neutral
cant even login,negative
please tell kena efesiensi anggar maintenance suruh update enggak login kalo login pinjam buku enggak,neutral
enggak buka kocak,negative
aplikasi enggak buka gagal verifikasi perangkat download aplikasi resmi mah downloadnya playstore aneh banget,negative
enggak niat bikin aplikasi,negative
busuk banget nih aplikasi,negative
update tidak pinjam buku tibatiba terlogout perangkat tidak verifikasi download aplikasi play store perangkat tidak dimodif download play store ponsel normal,neutral
update enggak login,neutral
problem,negative
got please install play store without modified apps notice please fix thank,negative
enggak masukk,negative
aplikasi enggak buka buku pengin pinjam,neutral
update mulu enggak bagus susah akses,negative
sayang koleksi buku bagus aplikasi buruk,negative
enggak pinjam buku,negative
deteksi aplikasi modifikasi download playstore aplikasi enggak,neutral
baruuuu malam senang ipusnas pinjam enggak login tidak verifikasi perangkat moga tindak lanjut ya download nya playstore bukan app illegal dll,neutral
verifikasi perangkat gagal kudu pakai perangkat desa kah perangkat alat sholat,neutral
long period downtime due maintenance couldnt log app frustrated,negative
enggak pinjem buku tolong masalah,negative
sih oke sayang error mulu janji maintainece enggak buka anggap aplikasi diinstall bukan google play,negative
maintenance bulan ditentuin tanggal selesai php kecewa,negative
aplikasi enggak pakai sih benerin,negative
aplikasi kesan ribetnya pakai,negative
error login tidak verifikasi perangkat pasti aplikasi resmi play store perangkat tidak modifikasi instal aplikasi play store tidaj login,neutral
enggak pinjam buku,negative
masalah kelar tanggal januari apk nya logout pas login enggak muncul terang mengunakan apk resmi download playstore apk tidak modifikasi apk download playstore tidak modifikasi bentuk apa tunggu hasil sih,negative
bagus aplikasi fungsi cepat kerja,positive
enggak pinjam buku kirim data terang,neutral
enggak minjem buku,negative
jelek banget banget sistem semenjak baharu enggak didowload,negative
tidak download buku kemarin error muncul javailegalstate tolong masalah nama doang pustaka nasional enggak minjem buku,neutral
devicesamsung atab huawei matepad sebook reader meebookdi hp tab log tidak pinjam buku errordi ebook reader tidak compatible pakai apkdan tidak log incoba pakai versi web tidak pinjam buku pakai windows hello laptop perangkat tambah tab tidak sedia moga perbaikanpaling tidak compatible ebook reader baca nyaman,negative
error enggak pakai baca buku,negative
versi updatenya kacau,negative
eror mulu ngapa deh gaguna anjir pinjem enggak,negative
pinjam buku tidak cta nya enggak muncul,neutral
aplikasi tidak buka mohon bantu ipusnas,neutral
ya enggak pinjam buku ipusnas error kah,neutral
kak enggak pinjam buku,neutral
klik pinjam shows javalangillegalstateexception expected begin object string path please fix,neutral
download buku baca tidak unduh muncul tulis tolong masalah,neutral
enggak maintenance ya riwayat buku baca enggak pinjem error kesel banget,negative
error melulu buku apa enggak pinjam uninstall deh byebye,negative
suka kali baca buku pinjam buku enggak ya,positive
koleksi enggak baca kali klik pinjam buku apa tulis error mulu sesal nginstall,negative
tidak pinjam buku buku sedia,neutral
enggak download satu,negative
tidak pinjam buku apa aplikasi tidak kunjung baik,negative
pustaka digital genre buku fiksi literasi ensiklopediadan buku cerita anak genre bukubuku tulis kenal buya hamka douwes dekker sapardi djoko user experience masalah sanasini terima kasih ipusnas koleksi buku manfaat update muncul error pinjam buku rekomendasi,neutral
update android error javalangillegalstateexception ya tidak pinjam update force close baca buku pinjam pakai android bagus banget manfaat moga koleksi buku barusnya buku lagu populer oh ya masuk buku wishlist ya dicaricari enggak ketemu,positive
sih klik pinjam buku terang error javascript melulu apa buku pinjam,neutral
buku tidak pinjam mohon bantu masalah bug aplikasi,neutral
tibatiba enggak pinjam buku klik pinjam tulis java error dll bolakbalik uninstallinstall enggak pinjam buku,negative
tidak user friendly error,negative
cant read book always error borrow book open,negative
error pinjam buku maaf uninstall,negative
enggak pinjem buku eror,negative
malam enggak pinjam buku coba ulang kali servernya masalah,negative
kualitas bagus koleksi buku tidak pinjam muncul java lang klik pinjam mohon bantu,neutral
muncul error pinjam error javalangllegalstateexception expected begin object,negative
force close unable download confusing queue mechanism great,negative
enggak pinjem buku kali coba pas cek rak buku nya enggak,negative
moga anggap kritik bangun ya jujur suka nemu apps deh hasil kali pinjam klik button pinjam error system java lang bla bla bla deh coba report menu bantu belum respon masalah install ulang ya kecewa sih butuh aplikasi baca mudah mana gratis please noted concern yamksih,negative
enggak pinjam buku kayak enggak masalah tolong,negative
useless app tidak pinjam buku apa,negative
benar ya min sumpah jengkel ya gua pinjam buku enggak ayo min kalo rating apk jelek ya improve benerin masalah gua butuh banget elah enggak pinjam buku baik cepat error nya tolong,negative
sih rusak banget aplikasi jelek kacau enggak kayak kemarin tampil ubah kayak download enggak uninstal enggak plis benerin aplikasi ya allah bu baca doang ya allah istigfar ih,negative
bangun indonesia cerdas,neutral
enggak minjem buku minggu kacau,negative
error susah cari buku kalo enggak lihat riwayat baca orang masalah anjir dibenerinnya eror,negative
diupdate aplikasi tidak buka buka baca force close bulan tidak masalah sih edited benar enggak masalah kah force close nya jarang tambah sulit pinjam buku stok copy buku sih,neutral
momen apps ngebug error swasta update sistem debugging benerin server dll jam kelar cepat perintah nyante enggak sih ngebug,negative
enggak melulu pinjamm coba kecewa,negative
sayang gagal unduh buku baca coba unduh buku random tidak,negative
aplikasi eror tidak pinjam buku apa,negative
ipusnas enggak minjem buku eror mulu tolong masalah,negative
enggak download buku,negative
almost weeks couldnt borrow books via apps every time click pinjam notification javalangillegal xxx appears happen please fix sok everyone access,neutral
aplikasi bangus banget cuman bulan enggak pinjem bukuu,positive
baik muncul pesan error javalangillegalstateexception,negative
error pinjam tolong cek bugs,negative
enggak pinjem buku ih error ya,negative
banget masalah bugnya astaga,negative
kapai coba update ui tampil enggak buat simpel manfaat proyek program masyarakat mbok ya dirampungin tuntas kannnn,neutral
enggak pinjam buku,negative
aplikasi literasi enggak urus makan mampus,negative
enggak pinjem buku error koleksi buku enggak lengkap,negative
aneh enggak mendownload buku pinjam tolong developer baik benah aplikasi,negative
error mulu,negative
tidak pinjam buku,neutral
enggak pinjam buku loading,negative
fungsi pinjam gagal tolong baik bug terima kasih,negative
sih banget error sinyal lancarlancar belum suka tibatiba aplikasi susah ngunduh buku tambah stok buku dikit banget enggak nyaman baca mohon tanggap tolong ubah tambah januari enggak minjem sih stok full lho tolong solusi kembang sih,negative
buku enggak pinjam terang error java lang ilegal solusi,negative
bagus banget buku nya popular unpopular minus nya kadang buku populer antri nya banget kadang suka eror pas pencet pinjam banget tunggu nya,positive
enggak pinjem buku sisa copy nya,negative
buku enggak pinjam,neutral
maintenance busukkkk,negative
halo coba unduh buku ipusnas knapa gagal ya mohon masalah sistem ya bintang kalo atas thanks,neutral
jelek banget tidak pinjam buku pemberitahuan error coba pinjam buku,negative
tidak pinjam error,negative
log pinjem buku baca buku salah satu enggak ya,neutral
tidak pinjam buku sedia java lang error,negative
pinjem buku error minggu,negative
benar deh enggak baca buku ipusnas aplikasi suka tutup sendiriforce close pinjam loading lamaaa enggak refresh enggak hmmm ya enak pinjam baca buku app,negative
gagal pinjam terang error kali klik pinjam buku sedia mohon masalah,neutral
error appsnya,negative
enggak baca buku stoked ngeklik pinjam enggak apa,negative
